   Nr |                      x |               math.tan |              cont_frac |            poly_approx |   err_frac |   err_poly |       t_libr |       t_frac |       t_poly
 8528 |      1.539941030693650 |     32.399061308952398 |     32.399061308953414 |     32.399061308952462 |   1.02e-12 |   6.39e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8529 |      1.438219431877852 |      7.498548266131775 |      7.498548266132763 |      7.498548266243413 |   9.89e-13 |   1.12e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8530 |      0.120938828143510 |      0.121531923446472 |      0.121531923447472 |      0.121531923445750 |   1.00e-12 |   7.22e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8531 |      1.153884315995860 |      2.257979498388212 |      2.257979498389209 |      2.257982713870679 |   9.97e-13 |   3.22e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8532 |     -0.909802003241623 |     -1.285843883417833 |     -1.285843883416833 |     -1.286031316560403 |   1.00e-12 |   1.87e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8533 |     -0.651470679664479 |     -0.762527599407088 |     -0.762527599406088 |     -0.762431568745415 |   1.00e-12 |   9.60e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8534 |      1.335544532248334 |      4.172056474982351 |      4.172056474983355 |      4.172056494257916 |   1.00e-12 |   1.93e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8535 |      1.448768982775061 |      8.154168363251779 |      8.154168363252763 |      8.154168363304752 |   9.84e-13 |   5.30e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8536 |     -0.429274609829800 |     -0.457743351477549 |     -0.457743351476549 |     -0.457742477722626 |   1.00e-12 |   8.74e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8537 |      1.150688981532483 |      2.238632366208696 |      2.238632366209694 |      2.238635807750416 |   9.98e-13 |   3.44e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8538 |      1.195591230092257 |      2.538950871588663 |      2.538950871589654 |      2.538952128691940 |   9.91e-13 |   1.26e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8539 |     -1.193217656656275 |     -2.521382440452714 |     -2.521382440451706 |     -2.521383770292855 |   1.01e-12 |   1.33e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8540 |      1.462783463764469 |      9.222124270623912 |      9.222124270624889 |      9.222124270641599 |   9.77e-13 |   1.77e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8541 |     -0.606857325243099 |     -0.694251266834961 |     -0.694251266833961 |     -0.694208437023966 |   1.00e-12 |   4.28e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8542 |     -0.538494787958820 |     -0.597385407430504 |     -0.597385407429504 |     -0.597374318608675 |   1.00e-12 |   1.11e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8543 |     -0.815696995421894 |     -1.062510798095654 |     -1.062510798094653 |     -1.063103268320845 |   1.00e-12 |   5.92e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8544 |     -0.461713308270979 |     -0.497584457268151 |     -0.497584457267150 |     -0.497582485155896 |   1.00e-12 |   1.97e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8545 |      1.055607572042442 |      1.766188972225058 |      1.766188972226058 |      1.766209996832789 |   9.99e-13 |   2.10e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8546 |     -0.171642764247342 |     -0.173348470767499 |     -0.173348470766499 |     -0.173348470733326 |   1.00e-12 |   3.42e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8547 |      0.332525142266389 |      0.345348716198390 |      0.345348716199390 |      0.345348665198004 |   1.00e-12 |   5.10e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8548 |      1.254516524669071 |      3.055620942802181 |      3.055620942803182 |      3.055621216046566 |   1.00e-12 |   2.73e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8549 |     -1.049004888981501 |     -1.739302868462434 |     -1.739302868461433 |     -1.739326396922452 |   1.00e-12 |   2.35e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8550 |      0.834237323364266 |      1.102779727391077 |      1.102779727392076 |      1.103258221613147 |   9.98e-13 |   4.78e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8551 |      0.046682492058135 |      0.046716432663621 |      0.046716432664621 |      0.046716432663621 |   1.00e-12 |   2.08e-17 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8552 |     -1.418695494801282 |     -6.523807350357889 |     -6.523807350356883 |     -6.523807350741717 |   1.01e-12 |   3.84e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8553 |      0.183080306667167 |      0.185153628451446 |      0.185153628452446 |      0.185153628381849 |   1.00e-12 |   6.96e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8554 |     -0.427048542354478 |     -0.455053594696068 |     -0.455053594695068 |     -0.455052770197998 |   1.00e-12 |   8.24e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8555 |     -0.819236104761769 |     -1.070073782279863 |     -1.070073782278863 |     -1.070642836800748 |   1.00e-12 |   5.69e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8556 |      0.109827935160173 |      0.110271664155089 |      0.110271664156089 |      0.110271664154840 |   1.00e-12 |   2.50e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8557 |      1.078521665560700 |      1.864581036009442 |      1.864581036010442 |      1.864595094446102 |   1.00e-12 |   1.41e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8558 |      1.562723577136859 |    123.870839449888422 |    123.870839449888365 |    123.870839449889360 |   5.68e-14 |   9.38e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8559 |      1.039854758031660 |      1.703047974329915 |      1.703047974330914 |      1.703075406205157 |   9.99e-13 |   2.74e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8560 |      0.896604355113176 |      1.251407703139300 |      1.251407703140300 |      1.251630295991941 |   1.00e-12 |   2.23e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8561 |     -1.407113159982025 |     -6.054704955582876 |     -6.054704955581875 |     -6.054704956325152 |   1.00e-12 |   7.42e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8562 |      1.103002351543899 |      1.979438561425659 |      1.979438561426657 |      1.979447507087329 |   9.98e-13 |   8.95e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8563 |     -0.297410812869776 |     -0.306501570015208 |     -0.306501570014208 |     -0.306501555211470 |   1.00e-12 |   1.48e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8564 |     -1.165373521563217 |     -2.329915445825511 |     -2.329915445824505 |     -2.329917953103313 |   1.01e-12 |   2.51e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8565 |     -0.914131031100307 |     -1.297394872301364 |     -1.297394872300364 |     -1.297571883828290 |   1.00e-12 |   1.77e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8566 |     -0.079676093556528 |     -0.079845124839997 |     -0.079845124838997 |     -0.079845124839990 |   1.00e-12 |   7.30e-15 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8567 |      0.189401296506005 |      0.191699061266850 |      0.191699061267850 |      0.191699061165654 |   1.00e-12 |   1.01e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8568 |      1.159979036532821 |      2.295667091394878 |      2.295667091395874 |      2.295669911836252 |   9.96e-13 |   2.82e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8569 |     -0.475600843241569 |     -0.515032099840887 |     -0.515032099839888 |     -0.515029351825364 |   1.00e-12 |   2.75e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8570 |     -0.372570646451737 |     -0.390823488728827 |     -0.390823488727827 |     -0.390823308413123 |   1.00e-12 |   1.80e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8571 |      0.232975138662664 |      0.237283804306457 |      0.237283804307457 |      0.237283803311835 |   1.00e-12 |   9.95e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8572 |     -0.596583027934242 |     -0.679132225447628 |     -0.679132225446628 |     -0.679096937793651 |   1.00e-12 |   3.53e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8573 |     -0.807549069589028 |     -1.045312946577914 |     -1.045312946576913 |     -1.045962528928360 |   1.00e-12 |   6.50e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8574 |      0.599891490394499 |      0.683977523380143 |      0.683977523381142 |      0.683939951959342 |   1.00e-12 |   3.76e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8575 |     -1.102510733853857 |     -1.977023049006410 |     -1.977023049005409 |     -1.977032078402217 |   1.00e-12 |   9.03e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8576 |     -0.018199084227749 |     -0.018201093713313 |     -0.018201093712313 |     -0.018201093713313 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8577 |     -1.163019477092369 |     -2.314864976733221 |     -2.314864976732215 |     -2.314867616666458 |   1.01e-12 |   2.64e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8578 |     -1.221896485388128 |     -2.748897216856141 |     -2.748897216855140 |     -2.748897873894453 |   1.00e-12 |   6.57e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8579 |      1.168441660267861 |      2.349781065642990 |      2.349781065643984 |      2.349783408896871 |   9.94e-13 |   2.34e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8580 |      0.735334985779635 |      0.904571367086619 |      0.904571367087619 |      0.904185569939263 |   1.00e-12 |   3.86e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8581 |     -1.167613017089937 |     -2.344387593698851 |     -2.344387593697846 |     -2.344389980288061 |   1.00e-12 |   2.39e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8582 |     -1.497333120820706 |    -13.587759908427936 |    -13.587759908426943 |    -13.587759908428499 |   9.93e-13 |   5.63e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8583 |      0.079220590176516 |      0.079386734154653 |      0.079386734155653 |      0.079386734154646 |   1.00e-12 |   6.86e-15 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8584 |      1.321442178582807 |      3.926895753193092 |      3.926895753194091 |      3.926895785683705 |   9.99e-13 |   3.25e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8585 |      0.972088018292551 |      1.465755074692308 |      1.465755074693308 |      1.465834011598479 |   1.00e-12 |   7.89e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8586 |      0.033282621025358 |      0.033294915890842 |      0.033294915891842 |      0.033294915890842 |   1.00e-12 |   6.94e-18 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8587 |     -0.844538886086838 |     -1.125872416813281 |     -1.125872416812279 |     -1.126296234843135 |   1.00e-12 |   4.24e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8588 |     -0.364013724403908 |     -0.380992195054796 |     -0.380992195053796 |     -0.380992055784028 |   1.00e-12 |   1.39e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8589 |     -0.011874610470757 |     -0.011875168634160 |     -0.011875168633160 |     -0.011875168634160 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8590 |     -1.128076879659671 |     -2.109228667195423 |     -2.109228667194420 |     -2.109234152507053 |   1.00e-12 |   5.49e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8591 |      0.804486175207493 |      1.038923727622671 |      1.038923727623670 |      1.039595981640294 |   1.00e-12 |   6.72e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8592 |      1.556006569786352 |     67.609433072831294 |     67.609433072832346 |     67.609433072831564 |   1.05e-12 |   2.70e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8593 |      1.005690443206799 |      1.577074954927100 |      1.577074954928100 |      1.577122481022602 |   1.00e-12 |   4.75e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8594 |      1.042513475434498 |      1.713465155055761 |      1.713465155056761 |      1.713491397864437 |   1.00e-12 |   2.62e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8595 |     -1.072517271473667 |     -1.837998678619179 |     -1.837998678618177 |     -1.838014329702604 |   1.00e-12 |   1.57e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8596 |      1.458933381260596 |      8.902191921298114 |      8.902191921299092 |      8.902191921322348 |   9.79e-13 |   2.42e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8597 |     -0.856391739208603 |     -1.153114630269121 |     -1.153114630268118 |     -1.153482339934678 |   1.00e-12 |   3.68e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8598 |      1.201379208300297 |      2.582693025503607 |      2.582693025504596 |      2.582694119800905 |   9.89e-13 |   1.09e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8599 |     -1.457631108121988 |     -8.798883383151411 |     -8.798883383150390 |     -8.798883383178303 |   1.02e-12 |   2.69e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8600 |     -1.185926245888614 |     -2.468704361096462 |     -2.468704361095455 |     -2.468705938248831 |   1.01e-12 |   1.58e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8601 |     -0.177158119602202 |     -0.179035055335026 |     -0.179035055334026 |     -0.179035055286595 |   1.00e-12 |   4.84e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8602 |      0.165915223907854 |      0.167454606937843 |      0.167454606938843 |      0.167454606914336 |   1.00e-12 |   2.35e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8603 |      0.213269643130542 |      0.216563022414155 |      0.216563022415155 |      0.216563022039275 |   1.00e-12 |   3.75e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8604 |      0.892337287049513 |      1.240516407551064 |      1.240516407552065 |      1.240751539369173 |   1.00e-12 |   2.35e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8605 |     -0.369991443749385 |     -0.387853318254106 |     -0.387853318253106 |     -0.387853151341168 |   1.00e-12 |   1.67e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8606 |     -0.795931415219883 |     -1.021291560447152 |     -1.021291560446151 |     -1.022030809200885 |   1.00e-12 |   7.39e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8607 |      1.397127915601264 |      5.700093343067481 |      5.700093343068481 |      5.700093344331133 |   1.00e-12 |   1.26e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8608 |      0.064255922093327 |      0.064344502176383 |      0.064344502177383 |      0.064344502176382 |   1.00e-12 |   6.80e-16 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8609 |      0.785965714797150 |      1.001135747516443 |      1.001135747517442 |      1.001960266174692 |   1.00e-12 |   8.25e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8610 |     -1.146232967031735 |     -2.212109546624517 |     -2.212109546623512 |     -2.212113326865878 |   1.00e-12 |   3.78e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8611 |      0.147404854536149 |      0.148481829410086 |      0.148481829411086 |      0.148481829403703 |   1.00e-12 |   6.38e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8612 |     -0.070024391416728 |     -0.070139069240109 |     -0.070139069239109 |     -0.070139069240107 |   1.00e-12 |   1.76e-15 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8613 |      1.035189313635059 |      1.684994317659657 |      1.684994317660657 |      1.685023951229160 |   1.00e-12 |   2.96e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8614 |     -0.851146063058672 |     -1.140967284582146 |     -1.140967284581144 |     -1.141358971846451 |   1.00e-12 |   3.92e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8615 |     -0.812048896648637 |     -1.054774207926155 |     -1.054774207925155 |     -1.055391686015638 |   1.00e-12 |   6.17e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8616 |      0.903963534190726 |      1.270467383988823 |      1.270467383989823 |      1.270669721094060 |   9.99e-13 |   2.02e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8617 |     -1.224788513088061 |     -2.773841036604896 |     -2.773841036603895 |     -2.773841646564914 |   1.00e-12 |   6.10e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8618 |     -1.409176725089141 |     -6.133401049456676 |     -6.133401049455673 |     -6.133401050118974 |   1.00e-12 |   6.62e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8619 |      1.523370678766326 |     21.069826104594899 |     21.069826104595904 |     21.069826104594938 |   1.01e-12 |   3.91e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8620 |     -0.586102303499015 |     -0.663925258517579 |     -0.663925258516579 |     -0.663896391054730 |   1.00e-12 |   2.89e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8621 |      0.069420832359386 |      0.069532566582076 |      0.069532566583076 |      0.069532566582075 |   1.00e-12 |   1.60e-15 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8622 |      1.101983851055549 |      1.974439472460982 |      1.974439472461979 |      1.974448592365473 |   9.97e-13 |   9.12e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8623 |      1.411029827868026 |      6.205788121534878 |      6.205788121535877 |      6.205788122131978 |   9.99e-13 |   5.97e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8624 |      0.310291420123795 |      0.320648857743589 |      0.320648857744589 |      0.320648834065543 |   1.00e-12 |   2.37e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8625 |      0.162601128006679 |      0.164049457580392 |      0.164049457581392 |      0.164049457561572 |   1.00e-12 |   1.88e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8626 |      0.584101362017223 |      0.661046129545985 |      0.661046129546985 |      0.661018358465116 |   1.00e-12 |   2.78e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8627 |      1.056462908974576 |      1.769717799083615 |      1.769717799084613 |      1.769738517183338 |   9.99e-13 |   2.07e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8628 |      1.181436470643518 |      2.437200618650532 |      2.437200618651525 |      2.437202367597823 |   9.93e-13 |   1.75e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8629 |     -1.544255942816642 |    -37.669582793722860 |    -37.669582793721936 |    -37.669582793722945 |   9.24e-13 |   8.53e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8630 |      1.145691876315948 |      2.208924479161705 |      2.208924479162703 |      2.208928302474815 |   9.97e-13 |   3.82e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8631 |      0.614871925113707 |      0.706195497379822 |      0.706195497380822 |      0.706145786043246 |   1.00e-12 |   4.97e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8632 |      0.813836471862652 |      1.058557685226882 |      1.058557685227882 |      1.059162797279182 |   1.00e-12 |   6.05e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8633 |      0.859579818215043 |      1.160569243026281 |      1.160569243027278 |      1.160923013996817 |   9.97e-13 |   3.54e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8634 |      0.134102643712906 |      0.134912347893642 |      0.134912347894642 |      0.134912347891390 |   1.00e-12 |   2.25e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8635 |     -0.322369517833527 |     -0.334021212497290 |     -0.334021212496290 |     -0.334021176341827 |   1.00e-12 |   3.62e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8636 |     -1.440820581939756 |     -7.650369053984540 |     -7.650369053983519 |     -7.650369054077961 |   1.02e-12 |   9.34e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8637 |     -1.304063479003735 |     -3.659734018646329 |     -3.659734018645329 |     -3.659734078080968 |   1.00e-12 |   5.94e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8638 |     -1.081265676334518 |     -1.876928250629858 |     -1.876928250628858 |     -1.876941630152661 |   1.00e-12 |   1.34e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8639 |      0.572378522674422 |      0.644329398413086 |      0.644329398414086 |      0.644307319451264 |   1.00e-12 |   2.21e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8640 |     -0.328930942497872 |     -0.341330821469483 |     -0.341330821468483 |     -0.341330776261174 |   1.00e-12 |   4.52e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8641 |      0.490255648887434 |      0.533716573169747 |      0.533716573170746 |      0.533712711718297 |   1.00e-12 |   3.86e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8642 |     -0.977883406742055 |     -1.484158027681849 |     -1.484158027680849 |     -1.484230509239166 |   1.00e-12 |   7.25e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8643 |      0.936010476702527 |      1.357827637710209 |      1.357827637711209 |      1.357959359917115 |   1.00e-12 |   1.32e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8644 |      1.444803210836611 |      7.894899355173644 |      7.894899355174629 |      7.894899355244265 |   9.85e-13 |   7.06e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8645 |     -0.516460022288637 |     -0.567870840458419 |     -0.567870840457419 |     -0.567863911294760 |   1.00e-12 |   6.93e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8646 |      1.123417865495851 |      2.084089279518628 |      2.084089279519626 |      2.084095299450304 |   9.97e-13 |   6.02e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8647 |     -1.551459415383208 |    -51.708121162214930 |    -51.708121162213935 |    -51.708121162215093 |   9.95e-13 |   1.63e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8648 |     -1.065946797534329 |     -1.809574429477674 |     -1.809574429476673 |     -1.809592003930560 |   1.00e-12 |   1.76e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8649 |      0.581327237019923 |      0.657067048628724 |      0.657067048629724 |      0.657040734445445 |   1.00e-12 |   2.63e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8650 |     -0.608386205536896 |     -0.696519453506296 |     -0.696519453505295 |     -0.696475382691035 |   1.00e-12 |   4.41e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8651 |     -0.638221361863229 |     -0.741782857393790 |     -0.741782857392790 |     -0.741706888872053 |   1.00e-12 |   7.60e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8652 |     -0.287570470212325 |     -0.295768818371781 |     -0.295768818370781 |     -0.295768808172146 |   1.00e-12 |   1.02e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8653 |     -0.023739443647568 |     -0.023743904196083 |     -0.023743904195083 |     -0.023743904196083 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8654 |     -1.428852027835904 |     -6.997638563208736 |     -6.997638563207727 |     -6.997638563414970 |   1.01e-12 |   2.06e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8655 |      1.399607697616022 |      5.784334806355613 |      5.784334806356609 |      5.784334807466099 |   9.97e-13 |   1.11e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8656 |      1.273194283098406 |      3.260400585530720 |      3.260400585531718 |      3.260400744021794 |   9.97e-13 |   1.58e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8657 |     -1.481803371099124 |    -11.207164453992339 |    -11.207164453991295 |    -11.207164453995444 |   1.04e-12 |   3.11e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8658 |     -1.440494232897612 |     -7.630990481951676 |     -7.630990481950665 |     -7.630990482047227 |   1.01e-12 |   9.56e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8659 |     -1.325166620365397 |     -3.988961009738258 |     -3.988961009737256 |     -3.988961038127461 |   1.00e-12 |   2.84e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8660 |     -0.652265002244049 |     -0.763784541116872 |     -0.763784541115872 |     -0.763687165248164 |   1.00e-12 |   9.74e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8661 |      0.685932106074540 |      0.818520090985607 |      0.818520090986607 |      0.818346882801167 |   1.00e-12 |   1.73e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8662 |     -0.908357020204012 |     -1.282016881376768 |     -1.282016881375768 |     -1.282207910690409 |   9.99e-13 |   1.91e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8663 |     -1.352830364638059 |     -4.514985812978363 |     -4.514985812977360 |     -4.514985822697426 |   1.00e-12 |   9.72e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8664 |     -0.101970253096289 |     -0.102325155874930 |     -0.102325155873930 |     -0.102325155874820 |   1.00e-12 |   1.10e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8665 |     -0.730572687334191 |     -0.895949397867812 |     -0.895949397866812 |     -0.895591508763339 |   1.00e-12 |   3.58e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8666 |      1.225913640659612 |      2.783653742956652 |      2.783653742957653 |      2.783654335425097 |   1.00e-12 |   5.92e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8667 |      0.772620254384450 |      0.974765255823502 |      0.974765255824502 |      0.974080539565137 |   1.00e-12 |   6.85e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8668 |      0.189186691669861 |      0.191476579167824 |      0.191476579168824 |      0.191476579067885 |   1.00e-12 |   9.99e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8669 |     -0.630508054172451 |     -0.729893157642488 |     -0.729893157641487 |     -0.729827014041851 |   1.00e-12 |   6.61e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8670 |     -1.385528396225395 |     -5.335690466841884 |     -5.335690466840882 |     -5.335690469100594 |   1.00e-12 |   2.26e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8671 |      1.356446128540339 |      4.593592887059561 |      4.593592887060563 |      4.593592895423743 |   1.00e-12 |   8.36e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8672 |      1.395383481074744 |      5.642245522124616 |      5.642245522125610 |      5.642245523506979 |   9.94e-13 |   1.38e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8673 |      0.749524841999575 |      0.930709318267911 |      0.930709318268911 |      0.930227987775837 |   1.00e-12 |   4.81e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8674 |      1.194780223243322 |      2.532924302406912 |      2.532924302407903 |      2.532925583956457 |   9.91e-13 |   1.28e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8675 |     -0.479284408649656 |     -0.519701640637057 |     -0.519701640636057 |     -0.519698644519533 |   1.00e-12 |   3.00e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8676 |     -0.309446379789333 |     -0.319717186229166 |     -0.319717186228166 |     -0.319717163255941 |   1.00e-12 |   2.30e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8677 |      0.609608818280659 |      0.698336752269852 |      0.698336752270852 |      0.698291665381499 |   1.00e-12 |   4.51e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8678 |     -0.014990391061875 |     -0.014991514002184 |     -0.014991514001184 |     -0.014991514002184 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8679 |      1.513145646099607 |     17.326627810921266 |     17.326627810922261 |     17.326627810921348 |   9.95e-13 |   8.17e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 8680 |      1.089619130133169 |      1.915312462305211 |      1.915312462306209 |      1.915323949732902 |   9.98e-13 |   1.15e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
